state_id	state	municipality_id	municipality	areas_id	areas	clues	establishment_type_id	establishment_type	institution_id	institution	clinics	beds
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015081	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015093	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015105	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015122	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015192	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015273	1	De consulta externa	SSA	SSA	5	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015302	1	De consulta externa	SSA	SSA	4	10
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015466	1	De consulta externa	SSA	SSA	4	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015536	1	De consulta externa	SSA	SSA	6	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015891	1	De consulta externa	SSA	SSA	3	0
18	Nayarit	18017	Tepic	2	Urbano	NTSSA015932	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18018	Tuxpan	1	Rural	NTSSA001886	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18018	Tuxpan	1	Rural	NTSSA001891	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTIMO000854	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTIMS000255	2	De hospitalización	IMSS	IMSS	9	10
18	Nayarit	18018	Tuxpan	2	Urbano	NTIMS000325	4	De asistencia social	IMSS	IMSS	0	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTIST000132	1	De consulta externa	ISSSTE	ISSSTE	2	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTIST000255	1	De consulta externa	ISSSTE	ISSSTE	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP000033	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP000494	2	De hospitalización	SMP	SMP	1	4
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP000506	2	De hospitalización	SMP	SMP	1	6
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP000511	2	De hospitalización	SMP	SMP	1	4
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP000523	2	De hospitalización	SMP	SMP	1	6
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP001133	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSMP001142	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA001845	2	De hospitalización	SSA	SSA	4	8
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA001850	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA001862	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA001874	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA015110	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA015285	1	De consulta externa	SSA	SSA	5	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA015483	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18018	Tuxpan	2	Urbano	NTSSA015495	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000710	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000722	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000734	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000746	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000751	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000763	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000775	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000780	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000914	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTIMO000915	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001920	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001932	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001944	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001956	1	De consulta externa	SSA	SSA	1	1
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001961	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001973	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA001985	1	De consulta externa	SSA	SSA	1	1
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015372	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015425	2	De hospitalización	SSA	SSA	6	16
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015541	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015553	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015565	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015705	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015746	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015751	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA015763	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	1	Rural	NTSSA016101	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	2	Urbano	NTSSA001903	1	De consulta externa	SSA	SSA	1	1
18	Nayarit	18019	La Yesca	2	Urbano	NTSSA001915	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	2	Urbano	NTSSA015722	1	De consulta externa	SSA	SSA	0	0
18	Nayarit	18019	La Yesca	2	Urbano	NTSSA015734	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTIMO000792	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTIMO000804	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSMP000634	2	De hospitalización	SMP	SMP	2	16
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSMP000740	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSMP000844	2	De hospitalización	SMP	SMP	3	4
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSMP001310	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002014	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002031	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002043	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002060	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002084	2	De hospitalización	SSA	SSA	8	30
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA002130	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA015232	1	De consulta externa	SSA	SSA	4	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA015471	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA015512	1	De consulta externa	SSA	SSA	4	0
18	Nayarit	18020	Bahía de Banderas	1	Rural	NTSSA015874	2	De hospitalización	SSA	SSA	9	19
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTDIF000040	1	De consulta externa	DIF	DIF	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMO000932	1	De consulta externa	IMSS-BIENESTAR	IMSS-BIENESTAR	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMS000045	1	De consulta externa	IMSS	IMSS	13	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMS000074	1	De consulta externa	IMSS	IMSS	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMS000284	1	De consulta externa	IMSS	IMSS	5	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMS000296	1	De consulta externa	IMSS	IMSS	0	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIMS000342	2	De hospitalización	IMSS	IMSS	48	164
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTIST000144	1	De consulta externa	ISSSTE	ISSSTE	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000535	2	De hospitalización	SMP	SMP	1	4
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000540	2	De hospitalización	SMP	SMP	1	2
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000552	2	De hospitalización	SMP	SMP	1	4
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000564	2	De hospitalización	SMP	SMP	1	2
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000713	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000731	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000764	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000800	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000815	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000824	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP000832	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP001151	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP001194	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP001235	1	De consulta externa	SMP	SMP	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP001252	2	De hospitalización	SMP	SMP	3	30
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSMP001351	2	De hospitalización	SMP	SMP	1	4
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA001990	1	De consulta externa	SSA	SSA	2	2
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002002	1	De consulta externa	SSA	SSA	3	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002026	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002055	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002072	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002096	1	De consulta externa	SSA	SSA	4	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002101	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002113	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA002125	1	De consulta externa	SSA	SSA	1	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA015175	3	De apoyo	SSA	SSA	0	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA015256	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18020	Bahía de Banderas	2	Urbano	NTSSA015920	1	De consulta externa	SSA	SSA	2	0
18	Nayarit	18999	No Informado	1	Rural	NTSDN000010	1	De consulta externa	SEDENA	SEDENA	0	0
18	Nayarit	18999	No Informado	1	Rural	NTSDN000022	1	De consulta externa	SEDENA	SEDENA	0	0
19	Nuevo León	19001	Abasolo	2	Urbano	NLSSA000015	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA000044	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA000056	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA000061	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA000073	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA000085	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA013991	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	1	Rural	NLSSA014032	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19002	Agualeguas	2	Urbano	NLIMS000011	1	De consulta externa	IMSS	IMSS	1	0
19	Nuevo León	19002	Agualeguas	2	Urbano	NLIST000356	1	De consulta externa	ISSSTE	ISSSTE	1	0
19	Nuevo León	19002	Agualeguas	2	Urbano	NLSSA000020	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19002	Agualeguas	2	Urbano	NLSSA000032	1	De consulta externa	SSA	SSA	0	0
19	Nuevo León	19003	Los Aldamas	1	Rural	NLSSA000102	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19003	Los Aldamas	1	Rural	NLSSA000114	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19003	Los Aldamas	2	Urbano	NLSSA000090	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19004	Allende	1	Rural	NLSMP004911	1	De consulta externa	SMP	SMP	4	0
19	Nuevo León	19004	Allende	1	Rural	NLSSA000143	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19004	Allende	1	Rural	NLSSA000155	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19004	Allende	1	Rural	NLSSA000172	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19004	Allende	1	Rural	NLSSA000184	1	De consulta externa	SSA	SSA	0	0
19	Nuevo León	19004	Allende	2	Urbano	NLIMS000023	1	De consulta externa	IMSS	IMSS	6	4
19	Nuevo León	19004	Allende	2	Urbano	NLIST000315	1	De consulta externa	ISSSTE	ISSSTE	1	0
19	Nuevo León	19004	Allende	2	Urbano	NLSMP001453	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19004	Allende	2	Urbano	NLSMP001462	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19004	Allende	2	Urbano	NLSSA000126	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19004	Allende	2	Urbano	NLSSA000131	1	De consulta externa	SSA	SSA	6	0
19	Nuevo León	19004	Allende	2	Urbano	NLSSA014826	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000225	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000230	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000242	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000254	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000266	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000271	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	1	Rural	NLSSA000283	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLIMS000035	1	De consulta externa	IMSS	IMSS	1	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLIST000011	1	De consulta externa	ISSSTE	ISSSTE	4	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLIST000291	1	De consulta externa	ISSSTE	ISSSTE	0	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA000196	1	De consulta externa	SSA	SSA	6	4
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA000201	1	De consulta externa	SSA	SSA	3	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA000213	3	De apoyo	SSA	SSA	0	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA014616	1	De consulta externa	SSA	SSA	3	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA014884	1	De consulta externa	SSA	SSA	3	0
19	Nuevo León	19005	Anáhuac	2	Urbano	NLSSA014966	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSDN000070	1	De consulta externa	SEDENA	SEDENA	10	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002662	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002671	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002680	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002695	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002704	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002713	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002722	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002731	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002740	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002755	1	De consulta externa	SMP	SMP	2	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002782	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002791	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002800	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002815	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002824	1	De consulta externa	SMP	SMP	2	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002833	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP002842	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	1	Rural	NLSMP005956	2	De hospitalización	SMP	SMP	6	31
19	Nuevo León	19006	Apodaca	2	Urbano	NLCRO000060	1	De consulta externa	CRO	CRO	7	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLCRO000122	3	De apoyo	CRO	CRO	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLDIF000071	1	De consulta externa	DIF	DIF	2	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLHUN000072	1	De consulta externa	HUN	HUN	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLHUN000084	1	De consulta externa	HUN	HUN	5	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLHUN000101	1	De consulta externa	HUN	HUN	7	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000040	1	De consulta externa	IMSS	IMSS	23	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000052	1	De consulta externa	IMSS	IMSS	8	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000612	1	De consulta externa	IMSS	IMSS	17	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000624	1	De consulta externa	IMSS	IMSS	0	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000636	2	De hospitalización	IMSS	IMSS	30	149
19	Nuevo León	19006	Apodaca	2	Urbano	NLIMS000776	1	De consulta externa	IMSS	IMSS	15	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSME000036	1	De consulta externa	SME	SME	0	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMM000010	1	De consulta externa	SMM	SMM	4	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP000880	2	De hospitalización	SMP	SMP	6	12
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP000892	2	De hospitalización	SMP	SMP	2	3
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001471	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001480	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001495	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001504	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001513	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001522	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001531	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001540	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001555	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001564	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP001573	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP002764	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP002773	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004522	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004531	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004540	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004555	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004564	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP004844	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP005285	1	De consulta externa	SMP	SMP	4	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP005314	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP005331	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP005355	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP005372	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP006072	1	De consulta externa	SMP	SMP	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSMP006405	3	De apoyo	SMP	SMP	0	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000295	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000300	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000312	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000324	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000336	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000341	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000353	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000365	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000370	1	De consulta externa	SSA	SSA	4	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000382	1	De consulta externa	SSA	SSA	3	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA000394	1	De consulta externa	SSA	SSA	5	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA004536	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA004676	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA004681	1	De consulta externa	SSA	SSA	2	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA004693	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA005125	1	De consulta externa	SSA	SSA	4	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA014324	3	De apoyo	SSA	SSA	0	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA014476	1	De consulta externa	SSA	SSA	3	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA014633	1	De consulta externa	SSA	SSA	5	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA014691	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19006	Apodaca	2	Urbano	NLSSA014925	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLIST000233	1	De consulta externa	ISSSTE	ISSSTE	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000440	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000452	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000464	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000476	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000481	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000493	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000505	1	De consulta externa	SSA	SSA	1	0
19	Nuevo León	19007	Aramberri	1	Rural	NLSSA000510	1	De consulta externa	SSA	SSA	1	0
